Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,95.10,5.00,0.00,30.43
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4.00,0.00,12.44
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,48.84,4.00,0.00,13.19
Second Class,Home Office,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,25.90,5.00,0.00,12.69
Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Envelopes,42.68,4.00,0.00,19.63
Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Technology,Accessories,299.97,3.00,0.00,125.99
Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Appliances,262.24,2.00,0.00,78.67
Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Binders,234.36,6.00,0.00,112.49
Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,20.74,4.00,0.20,7.26
First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,10.50,5.00,0.00,2.94
Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Furnishings,23.97,2.00,0.20,7.79
Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Bookcases,521.96,4.00,0.50,-250.54
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,676.55,5.00,0.00,6.77
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,154.90,5.00,0.00,40.27
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,30.56,4.00,0.00,14.97
Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,770.35,3.00,0.20,77.04
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,21.12,4.00,0.00,6.55
Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,575.93,9.00,0.20,57.59
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,7.78,2.00,0.00,2.02
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,123.92,4.00,0.00,55.76
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,17.22,3.00,0.00,5.17
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,226.56,6.00,0.00,63.44
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,107.88,3.00,0.20,10.79
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,81.98,2.00,0.00,40.17
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,104.85,1.00,0.00,50.33
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,8.70,2.00,0.20,3.16
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,19.92,4.00,0.00,9.76
First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,43.02,3.00,0.00,15.49
Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,240.78,1.00,0.20,30.10
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,414.96,2.00,0.00,124.49
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,387.72,5.00,0.20,-67.85
Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Storage,360.38,2.00,0.00,93.70
Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Paper,13.56,2.00,0.00,6.24
First Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,552.00,10.00,0.20,34.50
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Tables,429.90,5.00,0.00,111.77
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,32.06,2.00,0.00,15.39
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,161.96,2.00,0.00,45.35
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,19.86,2.00,0.00,5.76
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,12.96,2.00,0.00,6.35
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,20.54,6.00,0.20,6.42
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Furnishings,185.58,6.00,0.00,76.09
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,77.56,2.00,0.00,35.68
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Storage,87.92,4.00,0.00,0.88
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,245.94,6.00,0.00,120.51
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,8.60,1.00,0.00,4.04
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Bookcases,504.90,5.00,0.00,126.23
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,2357.49,7.00,0.20,884.06
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,369.54,7.00,0.20,32.34
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,184.75,3.00,0.20,-20.78
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,64.96,5.00,0.20,-4.06
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,13.52,2.00,0.20,1.69
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,458.43,5.00,0.30,-137.53
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,387.14,4.00,0.20,24.20
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,328.59,3.00,0.40,-147.87
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Furniture,Chairs,338.35,3.00,0.20,4.23
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,25.92,4.00,0.00,12.44
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,91.36,4.00,0.00,42.03
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,87.96,3.00,0.20,7.70
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,5.21,2.00,0.70,-4.17
Standard Class,Consumer,United States,Miami,Florida,33142,South,Office Supplies,Binders,12.29,1.00,0.70,-8.61
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,19.76,4.00,0.00,8.30
Standard Class,Consumer,United States,Troy,New York,12180,East,Furniture,Chairs,109.76,2.00,0.10,8.54
Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Technology,Phones,128.85,3.00,0.00,3.87
First Class,Corporate,United States,Florence,South Carolina,29501,South,Furniture,Furnishings,127.95,3.00,0.00,21.75
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,68.52,3.00,0.00,31.52
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,74.94,3.00,0.00,14.24
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,2548.56,6.00,0.20,286.71
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,271.44,3.00,0.00,122.15
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,287.88,3.00,0.20,35.99
First Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,14.90,5.00,0.00,7.15
First Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,4158.91,8.00,0.20,363.90
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,91.96,2.00,0.00,15.63
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,33.11,7.00,0.00,12.91
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3.00,0.00,9.33
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,55.48,1.00,0.00,26.63
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,91.92,5.00,0.20,11.49
Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Office Supplies,Appliances,17.34,2.00,0.00,4.68
Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Technology,Accessories,71.98,2.00,0.00,15.12
Standard Class,Consumer,United States,Cedar Hill,Texas,75104,Central,Office Supplies,Envelopes,7.08,3.00,0.20,2.48
First Class,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Accessories,69.98,2.00,0.00,4.90
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,646.27,8.00,0.20,64.63
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,10.37,2.00,0.20,3.76
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,8.40,5.00,0.00,0.34
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,71.96,5.00,0.20,25.19
First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,18.48,2.00,0.20,6.01
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,9.84,3.00,0.00,2.85
Same Day,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,239.24,1.00,0.20,23.92
Standard Class,Corporate,United States,Nashua,New Hampshire,3060,East,Furniture,Furnishings,21.12,4.00,0.00,6.55
First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,54.90,5.00,0.00,15.37
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Furnishings,15.24,3.00,0.00,5.18
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Appliances,19.57,2.00,0.80,-52.83
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,310.39,4.00,0.80,-512.15
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Furniture,Furnishings,42.60,3.00,0.00,16.61
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Binders,113.94,6.00,0.00,54.69
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Storage,129.92,4.00,0.00,5.20
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Art,5.28,3.00,0.00,2.53
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,859.20,3.00,0.20,75.18
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Machines,506.28,3.00,0.20,177.20
Standard Class,Consumer,United States,Sierra Vista,Arizona,85635,West,Furniture,Furnishings,14.37,2.00,0.20,3.95
Second Class,Corporate,United States,Knoxville,Tennessee,37918,South,Furniture,Chairs,314.35,3.00,0.20,-35.36
Second Class,Corporate,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,27.89,7.00,0.20,10.11
Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,238.15,3.00,0.20,89.31
Standard Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Furniture,Tables,692.94,3.00,0.00,173.24
Standard Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Binders,16.15,9.00,0.70,-12.92
Standard Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Binders,1345.49,5.00,0.70,-1031.54
First Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,173.49,7.00,0.20,54.22
Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Art,57.75,5.00,0.00,16.17
Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,272.40,5.00,0.00,76.27
Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,11.95,3.00,0.20,4.03
Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,28.00,4.00,0.20,7.70
Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,12.20,7.00,0.70,-9.76
First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Binders,2.07,1.00,0.80,-3.41
First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Paper,83.84,8.00,0.20,30.39
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Envelopes,11.36,2.00,0.00,5.34
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,36.40,5.00,0.00,17.47
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,27.97,2.00,0.20,6.99
Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Storage,142.04,4.00,0.00,38.35
Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Art,14.67,3.00,0.00,6.01
Second Class,Consumer,United States,San Diego,California,92037,West,Technology,Copiers,1199.96,5.00,0.20,224.99
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,12.60,3.00,0.00,6.17
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,17.94,3.00,0.00,8.07
First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,23.90,6.00,0.20,7.77
Standard Class,Consumer,United States,Bartlett,Tennessee,38134,South,Office Supplies,Supplies,88.96,8.00,0.20,10.01
Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Chairs,518.27,8.00,0.20,-97.18
Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Furnishings,6.98,1.00,0.00,3.35
Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Machines,343.20,1.00,0.20,38.61
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,17.54,3.00,0.20,5.92
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,152.69,2.00,0.20,-26.72
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Fasteners,3.49,2.00,0.20,0.57
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Supplies,5.89,2.00,0.20,-1.32
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,153.55,3.00,0.20,51.82
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,270.62,2.00,0.00,2.71
Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,468.90,6.00,0.00,206.32
Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,72.48,2.00,0.00,30.44
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,10.95,3.00,0.00,3.29
Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,191.82,3.00,0.00,61.38
First Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,151.06,9.00,0.20,7.55
Same Day,Consumer,United States,Lubbock,Texas,79424,Central,Furniture,Furnishings,25.16,5.00,0.60,-11.32
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,6.22,6.00,0.80,-9.63
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,23.62,9.00,0.20,2.66
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,24.03,2.00,0.20,-0.60
